Postcode 1,Postcode 2,Postcode 3,Date Introduced,User Type,Easting,Northing,Positional Quality,County Code,County Name,Local Authority Code,Local Authority Name,Ward Code,Ward Name,Country Code,Country Name,Region Code,Region Name,Parliamentary Constituency Code,Parliamentary Constituency Name,European Electoral Region Code,European Electoral Region Name,Primary Care Trust Code,Primary Care Trust Name,Lower Super Output Area Code,Lower Super Output Area Name,Middle Super Output Area Code,Middle Super Output Area Name,Output Area Classification Code,Output Area Classification Name,Longitude,Spatial Accuracy,Latitude,Last Uploaded,Location,Socrata ID
NW6 4BD,NW6  4BD,NW6 4BD,Jan-80,0,526269,184057,1,E99999999,(pseudo) England (UA/MD/LB),E09000007,Camden,E05000140,Kilburn,E92000001,England,E12000007,London,E14000727,Hampstead and Kilburn,E15000007,London,E16000047,Camden,E01000934,,E02000185,,3B3,Ethnicity central;Endeavouring ethnic mix;Multi-ethnic professional service workers,-0.180628,Postcode Level,51.541296,01/04/2018 09:47,"(51.541296, -0.180628)",1127229
NW6 4BE,NW6  4BE,NW6 4BE,Aug-93,0,526318,184076,1,E99999999,(pseudo) England (UA/MD/LB),E09000007,Camden,E05000140,Kilburn,E92000001,England,E12000007,London,E14000727,Hampstead and Kilburn,E15000007,London,E16000047,Camden,E01000934,,E02000185,,3B3,Ethnicity central;Endeavouring ethnic mix;Multi-ethnic professional service workers,-0.179915,Postcode Level,51.541456,01/04/2018 09:47,"(51.541456, -0.179915)",1127230
NW6 4BF,NW6  4BF,NW6 4BF,May-12,0,525374,183907,1,E99999999,(pseudo) England (UA/MD/LB),E09000007,Camden,E05000140,Kilburn,E92000001,England,E12000007,London,E14000727,Hampstead and Kilburn,E15000007,London,E16000047,Camden,E01000933,,E02000185,,3D1,Ethnicity central;Aspirational techies;New EU tech workers,-0.19358,Postcode Level,51.540147,01/04/2018 09:47,"(51.540147, -0.19358)",1127231
NW6 4BG,NW6  4BG,NW6 4BG,Jan-80,0,526060,183999,1,E99999999,(pseudo) England (UA/MD/LB),E09000007,Camden,E05000140,Kilburn,E92000001,England,E12000007,London,E14000727,Hampstead and Kilburn,E15000007,London,E16000047,Camden,E01000935,,E02000185,,2D2,Cosmopolitans;Aspiring and affluent;Highly-qualified quaternary workers,-0.183661,Postcode Level,51.540821,01/04/2018 09:47,"(51.540821, -0.183661)",1127232
NW6 4BH,NW6  4BH,NW6 4BH,Jan-80,0,525997,183980,1,E99999999,(pseudo) England (UA/MD/LB),E09000007,Camden,E05000140,Kilburn,E92000001,England,E12000007,London,E14000727,Hampstead and Kilburn,E15000007,London,E16000047,Camden,E01000935,,E02000185,,2D2,Cosmopolitans;Aspiring and affluent;Highly-qualified quaternary workers,-0.184576,Postcode Level,51.540665,01/04/2018 09:47,"(51.540665, -0.184576)",1127233
NW6 4BJ,NW6  4BJ,NW6 4BJ,Jan-80,0,525956,183965,1,E99999999,(pseudo) England (UA/MD/LB),E09000007,Camden,E05000140,Kilburn,E92000001,England,E12000007,London,E14000727,Hampstead and Kilburn,E15000007,London,E16000047,Camden,E01000935,,E02000185,,2D2,Cosmopolitans;Aspiring and affluent;Highly-qualified quaternary workers,-0.185172,Postcode Level,51.540539,01/04/2018 09:47,"(51.540539, -0.185172)",1127234
NW6 4BT,NW6  4BT,NW6 4BT,Jan-80,0,525535,183721,1,E99999999,(pseudo) England (UA/MD/LB),E09000007,Camden,E05000140,Kilburn,E92000001,England,E12000007,London,E14000727,Hampstead and Kilburn,E15000007,London,E16000047,Camden,E01000930,,E02000185,,3D1,Ethnicity central;Aspirational techies;New EU tech workers,-0.191301,Postcode Level,51.538442,01/04/2018 09:47,"(51.538442, -0.191301)",1127235
NW6 4BZ,NW6  4BZ,NW6 4BZ,Dec-97,0,525556,183745,1,E99999999,(pseudo) England (UA/MD/LB),E09000007,Camden,E05000140,Kilburn,E92000001,England,E12000007,London,E14000727,Hampstead and Kilburn,E15000007,London,E16000047,Camden,E01000930,,E02000185,,3D1,Ethnicity central;Aspirational techies;New EU tech workers,-0.19099,Postcode Level,51.538653,01/04/2018 09:47,"(51.538653, -0.19099)",1127236
NW6 4DE,NW6  4DE,NW6 4DE,Jan-80,0,525629,183786,1,E99999999,(pseudo) England (UA/MD/LB),E09000007,Camden,E05000140,Kilburn,E92000001,England,E12000007,London,E14000727,Hampstead and Kilburn,E15000007,London,E16000047,Camden,E01000930,,E02000185,,3D1,Ethnicity central;Aspirational techies;New EU tech workers,-0.189923,Postcode Level,51.539005,01/04/2018 09:47,"(51.539005, -0.189923)",1127238
NW6 4DG,NW6  4DG,NW6 4DG,Jan-80,0,525655,183879,1,E99999999,(pseudo) England (UA/MD/LB),E09000007,Camden,E05000140,Kilburn,E92000001,England,E12000007,London,E14000727,Hampstead and Kilburn,E15000007,London,E16000047,Camden,E01000933,,E02000185,,3D1,Ethnicity central;Aspirational techies;New EU tech workers,-0.18954,Postcode Level,51.539833,01/04/2018 09:47,"(51.539833, -0.18954)",1127239
NW6 4DH,NW6  4DH,NW6 4DH,Jan-80,0,525695,183875,1,E99999999,(pseudo) England (UA/MD/LB),E09000007,Camden,E05000140,Kilburn,E92000001,England,E12000007,London,E14000727,Hampstead and Kilburn,E15000007,London,E16000047,Camden,E01000933,,E02000185,,3D1,Ethnicity central;Aspirational techies;New EU tech workers,-0.188965,Postcode Level,51.539788,01/04/2018 09:47,"(51.539788, -0.188965)",1127240
NW6 4DJ,NW6  4DJ,NW6 4DJ,Jan-80,0,525714,183841,1,E99999999,(pseudo) England (UA/MD/LB),E09000007,Camden,E05000140,Kilburn,E92000001,England,E12000007,London,E14000727,Hampstead and Kilburn,E15000007,London,E16000047,Camden,E01000933,,E02000185,,3D1,Ethnicity central;Aspirational techies;New EU tech workers,-0.188704,Postcode Level,51.539478,01/04/2018 09:47,"(51.539478, -0.188704)",1127241
NW6 4DL,NW6  4DL,NW6 4DL,Jan-80,0,525766,183876,1,E99999999,(pseudo) England (UA/MD/LB),E09000007,Camden,E05000140,Kilburn,E92000001,England,E12000007,London,E14000727,Hampstead and Kilburn,E15000007,London,E16000047,Camden,E01000935,,E02000185,,3B1,Ethnicity central;Endeavouring ethnic mix;Striving service workers,-0.187942,Postcode Level,51.539781,01/04/2018 09:47,"(51.539781, -0.187942)",1127242
NW6 4DN,NW6  4DN,NW6 4DN,Jan-80,0,525758,183964,1,E99999999,(pseudo) England (UA/MD/LB),E09000007,Camden,E05000140,Kilburn,E92000001,England,E12000007,London,E14000727,Hampstead and Kilburn,E15000007,London,E16000047,Camden,E01000935,,E02000185,,3B1,Ethnicity central;Endeavouring ethnic mix;Striving service workers,-0.188026,Postcode Level,51.540574,01/04/2018 09:47,"(51.540574, -0.188026)",1127243
NW6 4DP,NW6  4DP,NW6 4DP,Jan-80,0,525813,183930,1,E99999999,(pseudo) England (UA/MD/LB),E09000007,Camden,E05000140,Kilburn,E92000001,England,E12000007,London,E14000727,Hampstead and Kilburn,E15000007,London,E16000047,Camden,E01000935,,E02000185,,3B1,Ethnicity central;Endeavouring ethnic mix;Striving service workers,-0.187245,Postcode Level,51.540256,01/04/2018 09:47,"(51.540256, -0.187245)",1127244
NW6 4DR,NW6  4DR,NW6 4DR,Jan-80,0,525813,183930,1,E99999999,(pseudo) England (UA/MD/LB),E09000007,Camden,E05000140,Kilburn,E92000001,England,E12000007,London,E14000727,Hampstead and Kilburn,E15000007,London,E16000047,Camden,E01000935,,E02000185,,3B1,Ethnicity central;Endeavouring ethnic mix;Striving service workers,-0.187245,Postcode Level,51.540256,01/04/2018 09:47,"(51.540256, -0.187245)",1127245
NW6 4DT,NW6  4DT,NW6 4DT,Jan-80,0,525745,183858,1,E99999999,(pseudo) England (UA/MD/LB),E09000007,Camden,E05000140,Kilburn,E92000001,England,E12000007,London,E14000727,Hampstead and Kilburn,E15000007,London,E16000047,Camden,E01000929,,E02000185,,3B1,Ethnicity central;Endeavouring ethnic mix;Striving service workers,-0.188251,Postcode Level,51.539624,01/04/2018 09:47,"(51.539624, -0.188251)",1127246
NW6 4DU,NW6  4DU,NW6 4DU,Jul-17,0,525753,183867,5,E99999999,(pseudo) England (UA/MD/LB),E09000007,Camden,E05000140,Kilburn,E92000001,England,E12000007,London,E14000727,Hampstead and Kilburn,E15000007,London,E16000047,Camden,E01000929,,E02000185,,3B1,Ethnicity central;Endeavouring ethnic mix;Striving service workers,-0.188107,Postcode Level,51.539705,01/04/2018 09:47,"(51.539705, -0.188107)",1127247
NW6 4DW,NW6  4DW,NW6 4DW,Jan-80,0,525758,183964,1,E99999999,(pseudo) England (UA/MD/LB),E09000007,Camden,E05000140,Kilburn,E92000001,England,E12000007,London,E14000727,Hampstead and Kilburn,E15000007,London,E16000047,Camden,E01000935,,E02000185,,3B1,Ethnicity central;Endeavouring ethnic mix;Striving service workers,-0.188026,Postcode Level,51.540574,01/04/2018 09:47,"(51.540574, -0.188026)",1127248
NW6 4DX,NW6  4DX,NW6 4DX,Dec-98,1,525761,183875,1,E99999999,(pseudo) England (UA/MD/LB),E09000007,Camden,E05000140,Kilburn,E92000001,England,E12000007,London,E14000727,Hampstead and Kilburn,E15000007,London,E16000047,Camden,E01000929,,E02000185,,3B1,Ethnicity central;Endeavouring ethnic mix;Striving service workers,-0.188014,Postcode Level,51.539773,01/04/2018 09:47,"(51.539773, -0.188014)",1127249
NW6 4DY,NW6  4DY,NW6 4DY,Jan-80,0,526316,184143,1,E99999999,(pseudo) England (UA/MD/LB),E09000007,Camden,E05000144,Swiss Cottage,E92000001,England,E12000007,London,E14000727,Hampstead and Kilburn,E15000007,London,E16000047,Camden,E01000961,,E02000182,,3B3,Ethnicity central;Endeavouring ethnic mix;Multi-ethnic professional service workers,-0.17992,Postcode Level,51.542058,01/04/2018 09:47,"(51.542058, -0.17992)",1127250
NW6 4EA,NW6  4EA,NW6 4EA,Jan-80,0,526317,184146,1,E99999999,(pseudo) England (UA/MD/LB),E09000007,Camden,E05000144,Swiss Cottage,E92000001,England,E12000007,London,E14000727,Hampstead and Kilburn,E15000007,London,E16000047,Camden,E01000961,,E02000182,,3B3,Ethnicity central;Endeavouring ethnic mix;Multi-ethnic professional service workers,-0.179904,Postcode Level,51.542085,01/04/2018 09:47,"(51.542085, -0.179904)",1127251
NW6 4EB,NW6  4EB,NW6 4EB,Jan-80,0,526316,184161,1,E99999999,(pseudo) England (UA/MD/LB),E09000007,Camden,E05000144,Swiss Cottage,E92000001,England,E12000007,London,E14000727,Hampstead and Kilburn,E15000007,London,E16000047,Camden,E01000961,,E02000182,,3B3,Ethnicity central;Endeavouring ethnic mix;Multi-ethnic professional service workers,-0.179913,Postcode Level,51.54222,01/04/2018 09:47,"(51.54222, -0.179913)",1127252
NW6 4ED,NW6  4ED,NW6 4ED,Jan-80,0,526329,184186,1,E99999999,(pseudo) England (UA/MD/LB),E09000007,Camden,E05000144,Swiss Cottage,E92000001,England,E12000007,London,E14000727,Hampstead and Kilburn,E15000007,London,E16000047,Camden,E01000961,,E02000182,,3B3,Ethnicity central;Endeavouring ethnic mix;Multi-ethnic professional service workers,-0.179717,Postcode Level,51.542442,01/04/2018 09:47,"(51.542442, -0.179717)",1127253
NW6 4EE,NW6  4EE,NW6 4EE,Jan-80,0,526334,184211,1,E99999999,(pseudo) England (UA/MD/LB),E09000007,Camden,E05000144,Swiss Cottage,E92000001,England,E12000007,London,E14000727,Hampstead and Kilburn,E15000007,London,E16000047,Camden,E01000961,,E02000182,,3B3,Ethnicity central;Endeavouring ethnic mix;Multi-ethnic professional service workers,-0.179636,Postcode Level,51.542665,01/04/2018 09:47,"(51.542665, -0.179636)",1127254
NW6 4EF,NW6  4EF,NW6 4EF,Jan-80,0,526334,184211,1,E99999999,(pseudo) England (UA/MD/LB),E09000007,Camden,E05000144,Swiss Cottage,E92000001,England,E12000007,London,E14000727,Hampstead and Kilburn,E15000007,London,E16000047,Camden,E01000961,,E02000182,,3B3,Ethnicity central;Endeavouring ethnic mix;Multi-ethnic professional service workers,-0.179636,Postcode Level,51.542665,01/04/2018 09:47,"(51.542665, -0.179636)",1127255
NW6 4EG,NW6  4EG,NW6 4EG,Jan-80,0,526336,184229,1,E99999999,(pseudo) England (UA/MD/LB),E09000007,Camden,E05000144,Swiss Cottage,E92000001,England,E12000007,London,E14000727,Hampstead and Kilburn,E15000007,London,E16000047,Camden,E01000960,,E02000182,,2D1,Cosmopolitans;Aspiring and affluent;Urban cultural mix,-0.179601,Postcode Level,51.542827,01/04/2018 09:47,"(51.542827, -0.179601)",1127256
NW6 4EH,NW6  4EH,NW6 4EH,Jan-80,0,526343,184237,1,E99999999,(pseudo) England (UA/MD/LB),E09000007,Camden,E05000144,Swiss Cottage,E92000001,England,E12000007,London,E14000727,Hampstead and Kilburn,E15000007,London,E16000047,Camden,E01000960,,E02000182,,2D1,Cosmopolitans;Aspiring and affluent;Urban cultural mix,-0.179497,Postcode Level,51.542897,01/04/2018 09:47,"(51.542897, -0.179497)",1127257
NW6 4EJ,NW6  4EJ,NW6 4EJ,Jan-80,0,526306,184252,1,E99999999,(pseudo) England (UA/MD/LB),E09000007,Camden,E05000144,Swiss Cottage,E92000001,England,E12000007,London,E14000727,Hampstead and Kilburn,E15000007,London,E16000047,Camden,E01000960,,E02000182,,2D1,Cosmopolitans;Aspiring and affluent;Urban cultural mix,-0.180025,Postcode Level,51.54304,01/04/2018 09:47,"(51.54304, -0.180025)",1127258
NW6 4EL,NW6  4EL,NW6 4EL,Jan-80,0,526355,184273,1,E99999999,(pseudo) England (UA/MD/LB),E09000007,Camden,E05000144,Swiss Cottage,E92000001,England,E12000007,London,E14000727,Hampstead and Kilburn,E15000007,London,E16000047,Camden,E01000960,,E02000182,,2D1,Cosmopolitans;Aspiring and affluent;Urban cultural mix,-0.179311,Postcode Level,51.543218,01/04/2018 09:47,"(51.543218, -0.179311)",1127259
NW6 4EN,NW6  4EN,NW6 4EN,Jan-80,0,526350,184254,1,E99999999,(pseudo) England (UA/MD/LB),E09000007,Camden,E05000144,Swiss Cottage,E92000001,England,E12000007,London,E14000727,Hampstead and Kilburn,E15000007,London,E16000047,Camden,E01000960,,E02000182,,2D1,Cosmopolitans;Aspiring and affluent;Urban cultural mix,-0.17939,Postcode Level,51.543048,01/04/2018 09:47,"(51.543048, -0.17939)",1127260
NW6 4EP,NW6  4EP,NW6 4EP,Jan-80,0,526355,184273,1,E99999999,(pseudo) England (UA/MD/LB),E09000007,Camden,E05000144,Swiss Cottage,E92000001,England,E12000007,London,E14000727,Hampstead and Kilburn,E15000007,London,E16000047,Camden,E01000960,,E02000182,,2D1,Cosmopolitans;Aspiring and affluent;Urban cultural mix,-0.179311,Postcode Level,51.543218,01/04/2018 09:47,"(51.543218, -0.179311)",1127261
NW6 4EQ,NW6  4EQ,NW6 4EQ,Jun-99,0,526345,184386,1,E99999999,(pseudo) England (UA/MD/LB),E09000007,Camden,E05000144,Swiss Cottage,E92000001,England,E12000007,London,E14000727,Hampstead and Kilburn,E15000007,London,E16000047,Camden,E01000960,,E02000182,,2D1,Cosmopolitans;Aspiring and affluent;Urban cultural mix,-0.179415,Postcode Level,51.544235,01/04/2018 09:47,"(51.544235, -0.179415)",1127262
NW6 4ER,NW6  4ER,NW6 4ER,Jan-80,0,526362,184295,1,E99999999,(pseudo) England (UA/MD/LB),E09000007,Camden,E05000144,Swiss Cottage,E92000001,England,E12000007,London,E14000727,Hampstead and Kilburn,E15000007,London,E16000047,Camden,E01000961,,E02000182,,3D1,Ethnicity central;Aspirational techies;New EU tech workers,-0.179202,Postcode Level,51.543414,01/04/2018 09:47,"(51.543414, -0.179202)",1127263
NW6 4ES,NW6  4ES,NW6 4ES,Jan-80,0,526366,184316,1,E99999999,(pseudo) England (UA/MD/LB),E09000007,Camden,E05000144,Swiss Cottage,E92000001,England,E12000007,London,E14000727,Hampstead and Kilburn,E15000007,London,E16000047,Camden,E01000960,,E02000182,,2D1,Cosmopolitans;Aspiring and affluent;Urban cultural mix,-0.179137,Postcode Level,51.543602,01/04/2018 09:47,"(51.543602, -0.179137)",1127264
NW6 4ET,NW6  4ET,NW6 4ET,Jan-80,0,526393,184407,1,E99999999,(pseudo) England (UA/MD/LB),E09000007,Camden,E05000144,Swiss Cottage,E92000001,England,E12000007,London,E14000727,Hampstead and Kilburn,E15000007,London,E16000047,Camden,E01000960,,E02000182,,2D1,Cosmopolitans;Aspiring and affluent;Urban cultural mix,-0.17869,Postcode Level,51.544416,01/04/2018 09:47,"(51.544416, -0.17869)",1127265
NW6 4EU,NW6  4EU,NW6 4EU,Jan-80,0,526343,184370,1,E99999999,(pseudo) England (UA/MD/LB),E09000007,Camden,E05000144,Swiss Cottage,E92000001,England,E12000007,London,E14000727,Hampstead and Kilburn,E15000007,London,E16000047,Camden,E01000960,,E02000182,,2D1,Cosmopolitans;Aspiring and affluent;Urban cultural mix,-0.179449,Postcode Level,51.544092,01/04/2018 09:47,"(51.544092, -0.179449)",1127266
NW6 4EW,NW6  4EW,NW6 4EW,Jan-95,1,526366,184316,1,E99999999,(pseudo) England (UA/MD/LB),E09000007,Camden,E05000144,Swiss Cottage,E92000001,England,E12000007,London,E14000727,Hampstead and Kilburn,E15000007,London,E16000047,Camden,E01000960,,E02000182,,2D1,Cosmopolitans;Aspiring and affluent;Urban cultural mix,-0.179137,Postcode Level,51.543602,01/04/2018 09:47,"(51.543602, -0.179137)",1127267
NW6 4EX,NW6  4EX,NW6 4EX,Jan-80,0,526379,184372,1,E99999999,(pseudo) England (UA/MD/LB),E09000007,Camden,E05000144,Swiss Cottage,E92000001,England,E12000007,London,E14000727,Hampstead and Kilburn,E15000007,London,E16000047,Camden,E01000960,,E02000182,,2D1,Cosmopolitans;Aspiring and affluent;Urban cultural mix,-0.17893,Postcode Level,51.544102,01/04/2018 09:47,"(51.544102, -0.17893)",1127268
NW6 4EY,NW6  4EY,NW6 4EY,Jan-80,0,526372,184453,1,E99999999,(pseudo) England (UA/MD/LB),E09000007,Camden,E05000144,Swiss Cottage,E92000001,England,E12000007,London,E14000727,Hampstead and Kilburn,E15000007,London,E16000047,Camden,E01000960,,E02000182,,2D1,Cosmopolitans;Aspiring and affluent;Urban cultural mix,-0.179002,Postcode Level,51.544832,01/04/2018 09:47,"(51.544832, -0.179002)",1127269
NW6 4HA,NW6  4HA,NW6 4HA,Jan-80,0,526412,184300,1,E99999999,(pseudo) England (UA/MD/LB),E09000007,Camden,E05000144,Swiss Cottage,E92000001,England,E12000007,London,E14000727,Hampstead and Kilburn,E15000007,London,E16000047,Camden,E01000961,,E02000182,,3D1,Ethnicity central;Aspirational techies;New EU tech workers,-0.17848,Postcode Level,51.543448,01/04/2018 09:47,"(51.543448, -0.17848)",1127270
NW6 4HB,NW6  4HB,NW6 4HB,Jan-80,0,526380,184210,1,E99999999,(pseudo) England (UA/MD/LB),E09000007,Camden,E05000144,Swiss Cottage,E92000001,England,E12000007,London,E14000727,Hampstead and Kilburn,E15000007,London,E16000047,Camden,E01000961,,E02000182,,3B3,Ethnicity central;Endeavouring ethnic mix;Multi-ethnic professional service workers,-0.178973,Postcode Level,51.542646,01/04/2018 09:47,"(51.542646, -0.178973)",1127271
NW6 4HJ,NW6  4HJ,NW6 4HJ,Jan-80,0,525443,183636,1,E99999999,(pseudo) England (UA/MD/LB),E09000007,Camden,E05000140,Kilburn,E92000001,England,E12000007,London,E14000727,Hampstead and Kilburn,E15000007,London,E16000047,Camden,E01000930,,E02000185,,3D1,Ethnicity central;Aspirational techies;New EU tech workers,-0.192682,Postcode Level,51.537696,01/04/2018 09:47,"(51.537696, -0.192682)",1127272
NW6 4HS,NW6  4HS,NW6 4HS,Jan-80,0,525364,183741,1,E99999999,(pseudo) England (UA/MD/LB),E09000007,Camden,E05000140,Kilburn,E92000001,England,E12000007,London,E14000727,Hampstead and Kilburn,E15000007,London,E16000047,Camden,E01000930,,E02000185,,3B3,Ethnicity central;Endeavouring ethnic mix;Multi-ethnic professional service workers,-0.193783,Postcode Level,51.538657,01/04/2018 09:47,"(51.538657, -0.193783)",1127273
NW6 4HY,NW6  4HY,NW6 4HY,Jan-80,0,525297,183847,1,E99999999,(pseudo) England (UA/MD/LB),E09000007,Camden,E05000140,Kilburn,E92000001,England,E12000007,London,E14000727,Hampstead and Kilburn,E15000007,London,E16000047,Camden,E01000933,,E02000185,,3D1,Ethnicity central;Aspirational techies;New EU tech workers,-0.194686,Postcode Level,51.539627,01/04/2018 09:47,"(51.539627, -0.194686)",1127274
NW6 4JD,NW6  4JD,NW6 4JD,Jan-80,0,525187,183976,1,E99999999,(pseudo) England (UA/MD/LB),E09000007,Camden,E05000140,Kilburn,E92000001,England,E12000007,London,E14000727,Hampstead and Kilburn,E15000007,London,E16000047,Camden,E01000931,,E02000178,,3B3,Ethnicity central;Endeavouring ethnic mix;Multi-ethnic professional service workers,-0.196251,Postcode Level,51.540809,01/04/2018 09:47,"(51.540809, -0.196251)",1127275
NW6 4JH,NW6  4JH,NW6 4JH,Jan-80,0,525101,184078,1,E99999999,(pseudo) England (UA/MD/LB),E09000007,Camden,E05000140,Kilburn,E92000001,England,E12000007,London,E14000727,Hampstead and Kilburn,E15000007,London,E16000047,Camden,E01000931,,E02000178,,3B3,Ethnicity central;Endeavouring ethnic mix;Multi-ethnic professional service workers,-0.197454,Postcode Level,51.541744,01/04/2018 09:47,"(51.541744, -0.197454)",1127276
NW6 4JL,NW6  4JL,NW6 4JL,Jan-80,0,525082,184107,1,E99999999,(pseudo) England (UA/MD/LB),E09000007,Camden,E05000140,Kilburn,E92000001,England,E12000007,London,E14000727,Hampstead and Kilburn,E15000007,London,E16000047,Camden,E01000931,,E02000178,,3B3,Ethnicity central;Endeavouring ethnic mix;Multi-ethnic professional service workers,-0.197717,Postcode Level,51.542009,01/04/2018 09:47,"(51.542009, -0.197717)",1127277
NW6 4JP,NW6  4JP,NW6 4JP,Jan-80,0,525062,184131,1,E99999999,(pseudo) England (UA/MD/LB),E09000007,Camden,E05000140,Kilburn,E92000001,England,E12000007,London,E14000727,Hampstead and Kilburn,E15000007,London,E16000047,Camden,E01000931,,E02000178,,3B3,Ethnicity central;Endeavouring ethnic mix;Multi-ethnic professional service workers,-0.197997,Postcode Level,51.542229,01/04/2018 09:47,"(51.542229, -0.197997)",1127278
NW6 4JS,NW6  4JS,NW6 4JS,Jan-80,0,525223,184014,1,E99999999,(pseudo) England (UA/MD/LB),E09000007,Camden,E05000140,Kilburn,E92000001,England,E12000007,London,E14000727,Hampstead and Kilburn,E15000007,London,E16000047,Camden,E01000931,,E02000178,,3B3,Ethnicity central;Endeavouring ethnic mix;Multi-ethnic professional service workers,-0.195718,Postcode Level,51.541142,01/04/2018 09:47,"(51.541142, -0.195718)",1127279
